(-0.7343711803484108, -0.09992272497083388, 0.10055534008726519)
(-0.7311816731857448, -0.10251851749909102, 0.10639708730578246)
(-0.7313921641478458, -0.10123740570028517, 0.10323346179701631)
(-0.7263624773858046, -0.10443867333505885, 0.10969236427500229)
(-0.7263464898278438, -0.10378094279110739, 0.10960508672480196)
(-0.7302855628873701, -0.10380980751230151, 0.10473299687276882)
(-0.7321503433382681, -0.1085947701919393, 0.1058982368449326)
(-0.7415973524563155, -0.10983122880947604, 0.09885033379262431)
(-0.7415973524563153, -0.10983122880947627, 0.09885033379262476)
(-0.7415973524563153, -0.10983122880947627, 0.09885033379262476)
(-0.7415973524563153, -0.10983122880947627, 0.09885033379262476)
(-0.7640903170794697, -0.13496146668626818, 0.09183218141070282)
(-0.7656588730410709, -0.14349746402478325, 0.09119230863730832)
(-0.7736003700230918, -0.1592610066541097, 0.0901571198243536)
(-0.7736003700230918, -0.1592610066541097, 0.0901571198243536)
(-0.7736003700230918, -0.15926100665410936, 0.0901571198243536)
(-0.7736003700230918, -0.15926100665410936, 0.0901571198243536)
(-0.7736003700230918, -0.15926100665410936, 0.0901571198243536)
(-0.7842953625814266, -0.17381927017282695, 0.08585482862776073)
(-0.7785629562084364, -0.177171331632213, 0.09189374227806457)
(-0.7757229090367819, -0.17863720197094768, 0.09468059684615815)
(-0.7769601095850136, -0.17831040654595465, 0.09267154176686221)
(-0.7848226099529885, -0.17948785444355697, 0.08624848624079284)
(-0.7811036359801697, -0.18595230716581357, 0.09079685010992566)
(-0.7811036359801697, -0.18595230716581357, 0.09079685010992566)
(-0.7811036359801697, -0.18595230716581357, 0.09079685010992566)
(-0.7877755478927277, -0.20646069070596074, 0.09129461769682168)
(-0.7847067279343023, -0.21641538460423604, 0.09664790997136641)
(-0.7926290332127066, -0.22086150265798743, 0.08956385691077129)
(-0.7952980557625846, -0.23052240358832266, 0.08975375296441213)
(-0.7927461723408264, -0.24023437555092375, 0.09441146900418751)
(-0.7986661312966004, -0.2476854447816047, 0.09281971104263564)
(-0.8012888043303192, -0.2539835051329956, 0.08988179156108611)
(-0.8007866928985434, -0.26412863577529255, 0.09317951919459322)
(-0.804114783259221, -0.2707693666365265, 0.09076597144980258)
(-0.804943258800608, -0.27953127132571653, 0.0945767301328162)
(-0.8058431419406609, -0.28850158886887656, 0.09751189127757476)
(-0.8128883192180703, -0.2937401064512206, 0.09149268975897074)
(-0.8172603108683176, -0.2998430357796811, 0.08896205383161071)
(-0.817312015601632, -0.30939553422744637, 0.09394367017492344)
(-0.8212127297085592, -0.3153327165987906, 0.0903195922165323)
(-0.8257343722094024, -0.3225070672070254, 0.08808745567981013)
(-0.8275211599689138, -0.33163639470582496, 0.0899326774980953)
(-0.8275671367098827, -0.3403162464442778, 0.09336258274680054)
(-0.832239080297235, -0.3473379622795367, 0.08799542452892162)
(-0.8345458262825622, -0.3556259198118168, 0.09117865883106546)
(-0.8371458603043322, -0.36376048873065003, 0.09187543995265135)
(-0.8375433733274611, -0.3737572867096981, 0.09563387913449373)
(-0.8423101786488028, -0.3807686002956985, 0.09144506050061052)
(-0.8439376802320382, -0.38929564264745387, 0.09357769710916197)
(-0.8484679185842872, -0.39720839970766775, 0.09370491327489416)
(-0.8517524159851027, -0.40659157083741904, 0.09267930607382624)
(-0.852754256140305, -0.41585128751465494, 0.09456069114488308)
(-0.8613813147370195, -0.43267753502962536, 0.09281287617461764)
(-0.8613813147370195, -0.43267753502962536, 0.09281287617461764)
(-0.8620453882897621, -0.4417943805703066, 0.09519699084251299)
(-0.8655392363246133, -0.44959140103242423, 0.09437563413820826)
(-0.8659288143821562, -0.460904420579471, 0.10014003381047121)
(-0.874098512321545, -0.4650657184943936, 0.0949635450734796)
(-0.8736288835998907, -0.4760021367189131, 0.0987616203810977)
(-0.8753492976792934, -0.4845183594472058, 0.10242984936958721)
(-0.8767059873955259, -0.49229457372092345, 0.10205696193235614)
(-0.8814510306278349, -0.500063729368083, 0.1013386006407706)
(-0.8839006736605437, -0.5084861818112645, 0.10303826000964333)
(-0.8876878923957245, -0.5171176360437892, 0.1035850986711826)
(-0.8895249460551582, -0.5270118249398894, 0.10593701879221462)
(-0.8908439873841434, -0.5361757843533307, 0.10978432472650823)
(-0.8945945418091341, -0.5439151048211348, 0.10851740553875366)
(-0.8985103997320893, -0.5504103100002717, 0.10864007339674386)
(-0.9019392447457153, -0.5531802465039461, 0.10499418586982512)
(-0.9041373029443271, -0.554833854151023, 0.1052973974777851)
(-0.9070004620149716, -0.5552717939264815, 0.10054079831783436)
(-0.9101468760820131, -0.5604573899026166, 0.1011106615389874)
(-0.9125806245807566, -0.5662799252262147, 0.10054066931911865)
(-0.9122866130365874, -0.5732917228057912, 0.1032495029855669)
(-0.9128986687454403, -0.5815234327617109, 0.10624796418764015)
(-0.915607497885649, -0.5890460356211362, 0.10859378857789603)
(-0.9205184111182583, -0.59569195643345, 0.10313464493666413)
(-0.9209466898927829, -0.6049272782559628, 0.10818150257931491)
(-0.9286260761902712, -0.6117744605729971, 0.10136234838019043)
(-0.9282319293092753, -0.6211977947508371, 0.10590743328975849)
(-0.9300883636595463, -0.6306765279998229, 0.10708575315249336)
(-0.9317948158845364, -0.6401106770760022, 0.11378495185384452)
(-0.9327132924605712, -0.6489962244809291, 0.11593891602229656)
(-0.9365062429844451, -0.6570150417308276, 0.1110901733540739)
(-0.9385386055239668, -0.6659350768812741, 0.11282136356879424)
(-0.9416099866695264, -0.673706739537242, 0.11400455037067991)
(-0.9420846451672613, -0.6837602646166591, 0.11810041800420334)
(-0.9465100712159096, -0.6913930995090075, 0.11448850189097892)
(-0.9447383739401072, -0.7017149930275459, 0.1235328489047487)
(-0.9483865156925011, -0.7098817453255698, 0.12227036839475058)
(-0.948996016490931, -0.7191729445496173, 0.12274950226070946)
(-0.9497924034522958, -0.7289856503164432, 0.1268511519897657)
(-0.9546873843511479, -0.736994842181648, 0.12441858624314017)
(-0.957450854233159, -0.7463198187496023, 0.12777771401242544)
(-0.9592705051684371, -0.7564191548315347, 0.12886307829452548)
(-0.9619728406468258, -0.76557280578902, 0.13046054894295067)
(-0.9709059649449052, -0.7827659829449984, 0.12970275533558562)
(-0.9709059649449052, -0.7827659829449984, 0.12970275533558562)
(-0.9739384631520434, -0.7919525048241731, 0.12995298766414698)
(-0.9723566624825806, -0.8034148402455721, 0.13957610403138676)
(-0.9797751502123044, -0.8114647617762365, 0.13552132097767378)
(-0.9802237996086056, -0.8227156838999148, 0.14025359680558602)
(-0.9831774587371982, -0.8303810105976177, 0.14032023443406505)
(-0.9831595907058632, -0.842259037203245, 0.1442320445020675)
(-0.9827788596131404, -0.8529622256711715, 0.14922454010221164)
(-0.9872762802161834, -0.8617666272862172, 0.14655424830306507)
(-0.9917374575698978, -0.870456384401716, 0.1492219538979942)
(-0.9894872452735375, -0.8801627582528851, 0.15242910756571648)
(-0.9886770202959771, -0.8904118703890502, 0.16017016129942396)
(-0.9976167264862599, -0.898535375103223, 0.15611508166433685)
(-0.9923631669124573, -0.9091958809938185, 0.16370116344943986)
(-0.9959906753950858, -0.9175711949586076, 0.16481482238713885)
(-0.9996389215826906, -0.9275759251122883, 0.16842735621804428)
(-1.0022480271567735, -0.934365532070534, 0.16750667147666376)
(-1.008171433682905, -0.945347555241143, 0.16868549931328514)
(-1.0097669908259683, -0.9522888018797784, 0.17204348132700908)
(-1.0165118989836879, -0.9546698270485322, 0.16269155167343197)
(-1.0264987700449857, -0.9555083387828162, 0.157246116145636)
(-1.0304081144455204, -0.9550964013463522, 0.1557672658842415)
(-1.028191604900214, -0.9552536477142728, 0.1574237500233302)
(-1.0309453964486288, -0.9551193974285455, 0.15327449947481098)
(-1.0309453964486288, -0.9551193974285455, 0.15327449947481098)
(-1.0353430961666805, -0.9545377620383797, 0.14803947991434718)
(-1.0372612567935342, -0.9544486104022921, 0.14638680611152122)
(-1.0351207294160099, -0.9555480944383064, 0.15212958805953325)
(-1.0371065194720515, -0.9555754371658354, 0.150051633907077)
(-1.0418095951626336, -0.9537720446349629, 0.14245986468715666)
(-1.044750494228606, -0.9554089436300959, 0.14144279236343382)
(-1.0458428438369305, -0.9544673032665034, 0.14158203749638298)
(-1.0472833060876123, -0.95521686540016, 0.14005922370277668)
(-1.0476925184919883, -0.9542144601289414, 0.13801192233656256)
(-1.0507465069647175, -0.9551852710600934, 0.13603619709471082)
(-1.0542289981507766, -0.9537463448073414, 0.13114359534620323)
(-1.0541156914140646, -0.9527475478396781, 0.12852196440650365)
(-1.0548847733712838, -0.953522485288101, 0.12993054019401384)
(-1.0577149698294013, -0.953626757091947, 0.12809255674949127)
(-1.0609150905031255, -0.9545110320523249, 0.12418895327519675)
(-1.0606158375029817, -0.9544604031878119, 0.12451495378166344)
(-1.0602917647660524, -0.953719099763533, 0.12277120684688114)
(-1.0572764605888711, -0.9538422323376277, 0.12577424906812862)
(-1.0607992625467002, -0.9517685735700527, 0.12230706105982692)
(-1.064121929476947, -0.9533028962593109, 0.12425390829790217)
(-1.057348374653864, -0.9543595971177643, 0.12683149820463768)
(-1.059400050650534, -0.9520212786297138, 0.12153488055502915)
(-1.0583038542511933, -0.9538317968358571, 0.1250983413089639)
(-1.0615312186464203, -0.9531552966809962, 0.12229609138288766)
(-1.0607725736765672, -0.9531073258314114, 0.12313401866312801)
(-1.0574636907218902, -0.9529850480500579, 0.12737992824554767)
(-1.06120744739068, -0.9523896747193419, 0.12177206054504697)
(-1.06120744739068, -0.9523896747193419, 0.12177206054504697)
(-1.058625875793844, -0.9523615302080979, 0.12442159010828013)
(-1.0520226254449576, -0.9516085829754981, 0.13076532531886786)
(-1.0561971653945452, -0.9494454250671757, 0.12336440276087379)
(-1.050827752049265, -0.9503358046301169, 0.12890438908807722)
(-1.049504997563278, -0.9506227264010013, 0.1314841485518985)
(-1.042927775645783, -0.9494352501901537, 0.1383427973971203)
(-1.042927775645783, -0.9494352501901537, 0.1383427973971203)
(-1.0446624728876475, -0.9500264269231136, 0.13363767218212508)
(-1.0469970424031143, -0.9488023010107776, 0.13206600138589009)
(-1.04174117252305, -0.9482161601217228, 0.13809811445710785)
(-1.040678459139222, -0.948969237444579, 0.13328691810255755)
(-1.042916487013786, -0.9464065933781126, 0.13119518581576184)
(-1.0358840044565374, -0.9482425032970533, 0.1415219825945493)
(-1.0347168723779152, -0.9471400494514368, 0.13794227694198002)
(-1.0297116643061677, -0.9479858647315317, 0.1418845728690057)
(-1.0357195627372349, -0.9474065400554827, 0.137148926544582)
(-1.0323724346819003, -0.9455969386391093, 0.1358615845236919)
(-1.0306503449868767, -0.9475254024054112, 0.1407575042472453)
(-1.0231595458113916, -0.9474878746434139, 0.1462283305894696)
(-1.024202757194149, -0.9481359979132358, 0.1492860069498616)
(-1.0261019383733183, -0.9461930722279426, 0.14243485308420967)
(-1.0234522681654474, -0.9461346873658691, 0.14466533974513118)
(-1.02513721302532, -0.9452939846390949, 0.1423799724863386)
(-1.0231920628878064, -0.9471120587086885, 0.14535759326097986)
(-1.018560034894532, -0.9455674957156304, 0.14819317672475596)
(-1.0198950370087712, -0.9455695715164619, 0.14654494435972798)
(-1.0173822355177269, -0.9461090489693929, 0.1493448516631779)
(-1.0204404686834136, -0.944534000379614, 0.14781073267591993)
(-1.0117442946057533, -0.946500630576755, 0.15429388237657649)
(-1.0146519905041693, -0.9456719183026048, 0.15058607865431206)
(-1.0155716020442294, -0.9460850890446966, 0.1505179726975101)
(-1.011141088085728, -0.9461280887191164, 0.15789228274033285)
(-1.0111186466640152, -0.944696224550348, 0.15498925784215434)
(-1.0148299189999053, -0.9454576258619779, 0.15685488362747146)
(-1.0158757415455408, -0.9448713701870566, 0.15247564827160143)
(-1.0152832929117819, -0.944279020922768, 0.15459769535863366)
(-1.013171131999946, -0.944289786515297, 0.15784174875769597)
(-1.0153968137302372, -0.9432451641156412, 0.15188850605205784)
(-1.00732103991528, -0.9447899305339063, 0.16330252511652166)
(-1.0094051059691773, -0.9442697083423307, 0.15861857295760928)
(-1.0087394083172567, -0.9437134965058378, 0.15419138832308033)
(-1.002576148902906, -0.946425328543006, 0.16534124391596627)
(-0.9974287865318399, -0.9509421223971087, 0.16355460460027227)
(-0.9953389066090279, -0.9541262336741878, 0.16081494052507672)
(-0.9933514021874517, -0.9551126794200475, 0.1618009070291735)
(-0.9906192276136834, -0.956425106026272, 0.16089404850050237)
(-0.9901217562681524, -0.9574997388481961, 0.15515110415180056)
(-0.9810457122238445, -0.9625537229182111, 0.16198729947318702)
(-0.9778123830003143, -0.9643360209086403, 0.15599384258415072)
(-0.9691271660932679, -0.9696584925231159, 0.16054381139290075)
(-0.9622544212754041, -0.9740414795783108, 0.15758536259292444)
(-0.9574074352502742, -0.978600146451065, 0.15641202683764832)
(-0.9398371576988722, -0.986500503121255, 0.16406280572372478)
(-0.9384676579194862, -0.9887700704727906, 0.1556025446849547)
(-0.9283828681292365, -0.9958831860567039, 0.1544862799416018)
(-0.9148454164585238, -1.0016237927394034, 0.1618503395098383)
(-0.9072610242595129, -1.0067677355803923, 0.15962028986064203)
(-0.9012571492822634, -1.0120030388852044, 0.1563011954790161)
(-0.896224511620914, -1.0180184846641835, 0.15856346865787563)
(-0.8938801618687502, -1.0220576577793774, 0.15151104578454566)
(-0.8784305450042009, -1.0288044683712267, 0.15930347561907654)
(-0.8748930354315252, -1.0336567515958415, 0.1568173179076744)
(-0.864945237402539, -1.039673688871975, 0.16307400721729537)
(-0.8604682467949862, -1.0453250435206276, 0.1557214641691873)
(-0.8588065352156347, -1.0470329848726958, 0.15040466310734124)
(-0.8521886971801216, -1.0490805192250814, 0.15769584852875007)
(-0.8503164022656493, -1.04744840574359, 0.15533122118839748)
(-0.8464652793616831, -1.0482412539257226, 0.16084894869959898)
(-0.8452471922180984, -1.049299613826423, 0.15731673621979647)
(-0.8452471922180984, -1.049299613826423, 0.15731673621979647)
(-0.8359792057309159, -1.0536940467159939, 0.1613679546140232)
(-0.8298702094346064, -1.0569638114437252, 0.16782731216671998)
(-0.8238886150188531, -1.0585262664111683, 0.16149189319936008)
(-0.8209240412650411, -1.0613263092534035, 0.16242452788678996)
(-0.8144848639165727, -1.0653127630339954, 0.16006753834861964)
(-0.806825040943421, -1.0681239661381012, 0.16133449831924507)
(-0.8011771682618485, -1.0732600108218524, 0.1645976022417477)
(-0.7918724368713084, -1.0780723102245793, 0.16432566368391122)
(-0.7845010279562501, -1.0802556443710158, 0.16523922074183006)
(-0.7820585930404145, -1.0839969477630431, 0.15921524570924395)
(-0.7677262230777553, -1.0902897760847592, 0.16714012315536286)
(-0.7647131393197553, -1.093952589740759, 0.1585081573752094)
(-0.7557384779932195, -1.100393442129011, 0.16188534586597814)
(-0.7463406612946248, -1.1055968672615517, 0.163134961781634)
(-0.7417360614432658, -1.1097401957886481, 0.15863066647111523)
(-0.721880321769945, -1.1213536028629436, 0.16430195388580193)
(-0.721880321769945, -1.1213536028629436, 0.16430195388580193)
(-0.7136390974223519, -1.1252364364213072, 0.1613566179761321)
(-0.702057177259239, -1.1311659033724024, 0.17074660768749994)
(-0.6950192984535468, -1.1352937645703531, 0.16807286359234075)
(-0.6906716333869212, -1.1408968890062194, 0.16453421343818642)
(-0.6878710120146698, -1.1443934822724076, 0.15482162525621201)
(-0.6762630610355282, -1.1506295161781983, 0.1617292135542563)
(-0.6693666865412446, -1.1561254912426655, 0.15869839527409768)
(-0.6602554776596943, -1.1600989022466632, 0.16156171979005785)
(-0.6542411900350191, -1.1664482117926809, 0.15603023402848648)
(-0.6451907314163718, -1.171505238558789, 0.16126299956010515)
(-0.63843240724476, -1.1767545801270725, 0.15861378675909377)
(-0.6324788723837, -1.1817005397664078, 0.16056897267647985)
(-0.6217278943171864, -1.189314170073475, 0.1652895207986993)
(-0.6171830439277446, -1.1939947076673318, 0.16106117362008843)
(-0.6073374682465045, -1.1997836933553558, 0.1588530277984892)
(-0.5987100361972877, -1.2063783858194128, 0.16105843592059532)
(-0.5924454501961776, -1.2122764702469395, 0.15632201957955338)
(-0.585154278283909, -1.2177870281047438, 0.15181145675643726)
(-0.5786515252025843, -1.2239716850527578, 0.1572947718624853)
(-0.561820983839064, -1.2248094436778447, 0.17814596211955047)
(-0.5699412612825421, -1.2233309215981631, 0.16328584757875686)
(-0.5630745714505558, -1.2248827823658348, 0.16435395857402546)
(-0.5617252624218267, -1.2287957816481763, 0.1691205439128085)
(-0.5613491060134845, -1.2317809414284797, 0.1637296262733403)
(-0.5508421028852468, -1.233865123642051, 0.16364105730663825)
(-0.5439817455528198, -1.237362698406198, 0.16616692750227724)
(-0.5444756192644358, -1.241957505113979, 0.161950298237439)
(-0.5332696754717023, -1.246069314111371, 0.16741390897250796)
(-0.5292203707026195, -1.2497915960438883, 0.1622246711146076)
(-0.5188208393664171, -1.2529975045531054, 0.16249857059864414)
(-0.5074262029334902, -1.2583006447223133, 0.16712303043679988)
(-0.5053214942418411, -1.2632338493877877, 0.16380829797656338)
(-0.500235529467135, -1.2693990662604877, 0.16120592844699932)
(-0.4885972855241896, -1.2731366390630137, 0.16866738804029513)
(-0.48516063111211793, -1.2771315926707456, 0.15793348289450293)
(-0.472717112502941, -1.2833243089304907, 0.16548583448316823)
(-0.46641020490064156, -1.288137577264579, 0.16394824406128983)
(-0.460853795444941, -1.2944515010151503, 0.16881890658003984)
(-0.4501784593500626, -1.3006944363629258, 0.16825557604098185)
(-0.43100702647808475, -1.312988308694757, 0.16691470502834083)
(-0.4273652421500169, -1.3182043226824343, 0.16211881802052464)
(-0.4170389826041232, -1.3243485348427697, 0.16222787304784392)
(-0.4170389826041232, -1.3243485348427697, 0.16222787304784392)
(-0.413037626989023, -1.3281887780288004, 0.165041582226239)
(-0.4127351376189903, -1.327377993985368, 0.16601997657181466)
(-0.40977402350155834, -1.3278154086248435, 0.16799528252911755)
(-0.4117069025610558, -1.328385545609105, 0.1659237547630883)
(-0.4104336156287458, -1.3279798169559962, 0.16767489888851594)
(-0.41492473414418196, -1.3271572916996794, 0.1580712251869696)
(-0.41492473414418196, -1.3271572916996794, 0.1580712251869696)
(-0.41519765675955433, -1.3275765742703243, 0.1625739285518477)
(-0.41519765675955433, -1.3275765742703243, 0.1625739285518477)
(-0.4133809103943, -1.32808798109689, 0.16398381016795693)
(-0.4093123304623283, -1.3278344723624032, 0.16686384658186904)
(-0.412574482706334, -1.3288026167385019, 0.16745443826535178)
(-0.4115324926448012, -1.328341301022133, 0.16837528736583396)
(-0.41432784954280244, -1.3276431525646644, 0.1623452814434252)
(-0.4157060010721241, -1.3274173067054713, 0.1581811515554714)
(-0.41200034561861076, -1.3279435060561482, 0.16516927628395273)
(-0.41612658358121846, -1.3281079041243924, 0.1619684639964989)
(-0.4109403246916923, -1.3283223480839297, 0.16791109239570656)
(-0.41250843730347686, -1.3274750430929179, 0.16579971296523266)
(-0.41156254006740367, -1.3287365168717855, 0.16595825126100205)
(-0.41440210175390346, -1.3271049511931658, 0.16178189217105743)
(-0.41204637393981236, -1.328179008846536, 0.16782563358936908)
(-0.4147432887288631, -1.3267645594608144, 0.1610684037707686)
(-0.4147432887288631, -1.3267645594608144, 0.1610684037707686)
(-0.4117023095186181, -1.3276947717562695, 0.1656980005424371)
(-0.41499144194750914, -1.3290810236323534, 0.16457522462284224)
(-0.41121433269019914, -1.3282973786041608, 0.16793400788054358)
(-0.41121433269019914, -1.3282973786041608, 0.16793400788054358)
(-0.41155652103348195, -1.3286759386493108, 0.17414316071154068)
(-0.41155652103348195, -1.3286759386493108, 0.17414316071154068)
(-0.4171861468590288, -1.328240706106877, 0.16190295787454856)
(-0.4134652184534293, -1.327131216406361, 0.16013701713777162)
(-0.41194073432482137, -1.3277554083468117, 0.16714326043741923)
(-0.41194073432482137, -1.3277554083468117, 0.16714326043741923)
(-0.4134021626202209, -1.3272652909113405, 0.16126786407676263)
(-0.4118633636026299, -1.3272896868324322, 0.16705479354817343)
(-0.40944679791616734, -1.3282437104838443, 0.16710481294570023)
(-0.40944679791616734, -1.3282437104838443, 0.16710481294570023)
(-0.4122181937264311, -1.3280614380096616, 0.16736033312884024)
(-0.4151421088699072, -1.326974917498542, 0.15846426573001215)
(-0.4139360854464349, -1.3276146519635024, 0.16121970929169094)
(-0.41570217437946, -1.3278573711598922, 0.1603870468806361)
(-0.41570217437946, -1.3278573711598922, 0.1603870468806361)
(-0.415732702942593, -1.3273837659952537, 0.16072358020720912)
(-0.4145065281452105, -1.3275010041713018, 0.16275518311754933)
(-0.4139127513410279, -1.3277271638637567, 0.16230871857614027)
(-0.41480941412526096, -1.3275578439630333, 0.15835673897601543)
(-0.41227487975173993, -1.327509311190541, 0.16463109419247646)
(-0.41579082174034543, -1.3272164888149125, 0.15634629252758714)
(-0.41579082174034543, -1.3272164888149125, 0.15634629252758714)
(-0.414487312010712, -1.327845128878757, 0.16476026488277773)
(-0.41196228870124685, -1.327562868778791, 0.16462037116185302)
(-0.41132380653435874, -1.3284479923180625, 0.16793452889187765)
(-0.41132380653435874, -1.3284479923180625, 0.16793452889187765)
(-0.4128203307686249, -1.328340088905215, 0.165972190052474)
(-0.41276203490262864, -1.3279985560086578, 0.1660034907681558)
(-0.413808519449546, -1.3278759667407, 0.16498431585493223)
(-0.413808519449546, -1.3278759667407, 0.16498431585493223)
(-0.41060629031406104, -1.3281389801219292, 0.16833273676705018)
(-0.41137992105918464, -1.328519405882951, 0.16903088252210252)
(-0.41217074462366954, -1.328155375488521, 0.16427824209346853)
(-0.41270293106169587, -1.3280319768945705, 0.16522933317115784)
(-0.4124775253883748, -1.3290195790816854, 0.16834943985018191)
(-0.4124775253883748, -1.3290195790816854, 0.16834943985018191)
(-0.4146959397189014, -1.3277853387359126, 0.16373085139159294)
(-0.41402779730841655, -1.3275975108321805, 0.16365611869256025)
(-0.41402779730841655, -1.3275975108321805, 0.16365611869256025)
(-0.4131111567385686, -1.3279793807501203, 0.16376758733390684)
(-0.4110836521592458, -1.3271443331242283, 0.16594038881695394)
(-0.4110836521592458, -1.3271443331242283, 0.16594038881695394)
(-0.41099347103524386, -1.3281730519630228, 0.16632196371990982)
(-0.41099347103524386, -1.3281730519630228, 0.16632196371990982)
(-0.41121004167853314, -1.3288427765888047, 0.1709234277377436)
(-0.41121004167853314, -1.3288427765888047, 0.1709234277377436)
(-0.4145969211890228, -1.3274331604346028, 0.16251955143064967)
(-0.41459692118902236, -1.3274331604346026, 0.1625195514306499)
(-0.4150734643417606, -1.3274154318257785, 0.15936021542529755)
(-0.41130939792722776, -1.3282952903254697, 0.1669029141949414)
(-0.4158086119442046, -1.3285488562901113, 0.16330944953863202)
(-0.41337158929130613, -1.3279918401178883, 0.16284611744700683)
(-0.4143792550821339, -1.3274916719071888, 0.16448658643371905)
(-0.416161581878955, -1.3274113103614738, 0.15694655035991967)
(-0.41380999819857567, -1.3275973465085977, 0.16272461011708272)
(-0.41380999819857567, -1.3275973465085977, 0.16272461011708272)
(-0.41326936537818515, -1.3275693738184549, 0.16267016150183666)
(-0.4117576784712871, -1.3282320467902875, 0.16662266785029511)
(-0.41205799495638074, -1.327982720394715, 0.16703458653121084)
(-0.4125656796380499, -1.3270820011020275, 0.1618535288974492)
